FeePaymentID,MembershipID,Date,Amount,Active
7999,705,11/16/2016,600,1
8000,1017,11/16/2016,600,1
8001,289,11/16/2016,600,1
8002,1063,11/17/2016,1200,1
8003,1387,11/17/2016,600,1
8004,1723,11/17/2016,1200,1
8005,4787,11/17/2016,600,1
8006,1768,11/17/2016,500,1
8007,4662,11/17/2016,1200,1
8008,1410,11/17/2016,600,1
8009,1739,11/17/2016,600,1
8010,238,11/17/2016,600,1
8011,4037,11/17/2016,600,1
8012,496,11/17/2016,500,1
8013,4886,11/17/2016,600,1
8014,2978,11/19/2016,600,1
8015,1352,11/19/2016,1200,1
8016,3686,11/19/2016,1200,1
8017,3388,11/19/2016,1200,1
8018,4512,11/19/2016,1200,1
8019,1450,11/19/2016,1000,1
8020,2207,11/19/2016,1000,1
8021,635,11/19/2016,600,1
8022,4864,11/19/2016,600,1
8023,1770,11/19/2016,600,1
8024,3724,11/19/2016,600,1
8025,3261,11/19/2016,600,1
8026,3375,11/19/2016,600,1
8027,1772,11/19/2016,600,1
8028,3136,11/19/2016,1200,1
8029,4734,11/19/2016,600,1
8030,4212,11/19/2016,600,1
8031,2581,11/19/2016,500,1
8032,3216,11/19/2016,600,1
8033,4150,11/19/2016,1200,1
8034,1589,11/19/2016,500,1
8035,4897,11/19/2016,600,1
8036,4152,11/19/2016,600,1
8037,826,11/19/2016,600,1
8038,4499,11/19/2016,600,1
8039,3495,11/20/2016,600,1
8040,3431,11/20/2016,600,1
8041,2548,11/20/2016,600,1
8042,518,11/20/2016,1200,1
8043,2072,11/20/2016,600,1
8044,4532,11/20/2016,600,1
8045,5033,11/20/2016,1200,1
8046,17,11/20/2016,600,1
8047,512,11/20/2016,600,1
8048,4668,11/20/2016,600,1
8049,2115,11/21/2016,600,1
8050,115,11/21/2016,600,1
8051,4187,11/21/2016,600,1
8052,1363,11/21/2016,600,1
8053,1409,11/21/2016,500,1
8054,4912,11/21/2016,600,1
8055,4829,11/21/2016,600,1
8056,4288,11/21/2016,1200,1
8057,4887,11/21/2016,600,1
8058,3576,11/21/2016,600,1
8059,1849,11/22/2016,600,1
8060,1052,11/22/2016,1200,1
8061,4955,11/21/2016,1200,1
8062,4551,11/21/2016,600,1
8063,1583,11/22/2016,600,1
8064,4114,11/22/2016,600,1
8065,3909,11/22/2016,600,1
8066,1312,11/22/2016,600,1
8067,4178,11/22/2016,600,1
8068,487,11/22/2016,600,1
8069,4891,11/22/2016,600,1
8070,688,11/22/2016,1200,1
8071,4310,11/22/2016,600,1
8072,1439,11/22/2016,600,1
8073,613,11/22/2016,600,1
8074,4582,11/22/2016,1200,1
8075,4549,11/22/2016,600,1
8076,3883,11/22/2016,1200,1
8077,4916,11/22/2016,600,1
8078,4895,11/22/2016,1200,1
8079,1612,11/22/2016,500,1
8080,4194,11/22/2016,600,1
8081,687,11/22/2016,500,1
8082,871,11/22/2016,600,1
8083,734,11/22/2016,1200,1
8084,798,11/22/2016,600,1
8085,1300,11/23/2016,600,1
8086,2113,11/23/2016,600,1
8087,3270,11/23/2016,1200,1
8088,4915,11/23/2016,1200,1
8089,4297,11/23/2016,600,1
8090,3516,11/23/2016,600,1
8091,3174,11/23/2016,600,1
8092,374,11/23/2016,600,1
8093,2841,11/23/2016,600,1
8094,759,11/24/2016,1200,1
8095,1748,11/24/2016,500,1
8096,779,11/23/2016,600,1
8097,2984,11/24/2016,400,1
8098,4908,11/24/2016,600,1
8099,3516,11/23/2016,600,1
8100,2172,11/24/2016,600,1
8101,4343,11/24/2016,600,1
8102,3963,11/24/2016,500,1
8103,4905,11/24/2016,600,1
8104,2199,11/26/2016,500,1
8105,4940,11/26/2016,600,1
8106,4965,11/26/2016,600,1
8107,2164,11/26/2016,1200,1
8108,3179,11/26/2016,1000,1
8109,1744,11/26/2016,600,1
8110,4945,11/26/2016,600,1
8111,4674,11/26/2016,500,1
8112,412,11/26/2016,600,1
8113,3076,11/26/2016,600,1
8114,1994,11/26/2016,600,1
8115,4697,11/26/2016,1200,1
8116,4970,11/26/2016,600,1
8117,4944,11/26/2016,600,1
8118,1668,11/26/2016,500,1
8119,575,11/26/2016,1200,1
8120,3364,11/24/2016,600,1
8121,3362,11/24/2016,600,1
8122,1022,11/26/2016,600,1
8123,277,11/26/2016,400,1
8124,4382,11/26/2016,600,1
8125,1238,11/26/2016,500,1
8126,242,11/26/2016,500,1
8127,1486,11/26/2016,600,1
8128,2239,11/26/2016,600,1
8129,53,11/26/2016,600,1
8130,3199,11/26/2016,600,1
8131,3188,11/27/2016,1200,1
8132,776,11/27/2016,600,1
8133,4295,11/27/2016,600,1
8134,2311,11/27/2016,600,1
8135,4975,11/27/2016,1200,1
8136,4892,11/27/2016,600,1
8137,4927,11/27/2016,500,1
8138,4918,11/27/2016,500,1
8139,2596,11/27/2016,600,1
8140,3374,11/27/2016,600,1
8141,3423,11/27/2016,600,1
8142,2020,11/27/2016,500,1
8143,997,11/27/2016,600,1
8144,2952,11/27/2016,600,1
8145,4962,11/28/2016,600,1
8146,4676,11/28/2016,600,1
8147,274,11/28/2016,500,1
8148,4703,11/28/2016,1200,1
8149,3359,11/28/2016,1200,1
8150,1918,11/28/2016,600,1
8151,4595,11/28/2016,1200,1
8152,4594,11/28/2016,1200,1
8153,3587,11/28/2016,600,1
8154,1091,11/28/2016,600,1
8155,4973,11/28/2016,600,1
8156,2457,11/28/2016,600,1
8157,410,11/28/2016,500,1
8158,1216,11/28/2016,500,1
8159,4866,11/28/2016,600,1
8160,3575,11/28/2016,1200,1
8161,3708,11/28/2016,500,1
8162,689,11/28/2016,600,1
8163,4786,11/28/2016,600,1
8164,461,11/28/2016,600,1
8165,4919,11/28/2016,600,1
8166,2829,11/28/2016,600,1
8167,4581,11/28/2016,600,1
8169,231,11/28/2016,600,1
8170,33,11/28/2016,600,1
8171,4754,11/28/2016,600,1
8172,44,11/28/2016,600,1
8173,3358,11/28/2016,1200,1
8174,114,11/28/2016,1200,1
8175,1100,11/28/2016,1200,1
8176,4943,11/29/2016,600,1
8177,582,11/29/2016,600,1
8178,2904,11/29/2016,600,1
8179,1893,11/29/2016,600,1
8180,4911,11/29/2016,600,1
8181,4354,11/29/2016,600,1
8182,3709,11/29/2016,600,1
8183,2976,11/29/2016,600,1
8184,860,11/29/2016,600,1
8186,450,11/30/2016,600,1
8187,4957,11/30/2016,1200,1
8188,4644,11/30/2016,1200,1
8189,3458,11/30/2016,600,1
8190,2328,11/30/2016,600,1
8191,876,11/30/2016,600,1
8192,39,11/30/2016,600,1
8193,4621,11/30/2016,500,1
8194,5046,11/30/2016,600,1
8195,21,11/30/2016,600,1
8196,27,11/30/2016,400,1
8197,2373,11/30/2016,1200,1
8198,392,11/30/2016,1200,1
8199,1429,12/1/2016,1200,1
8200,112,12/1/2016,1200,1
8201,4406,12/1/2016,600,1
8202,2352,12/1/2016,600,1
8203,2154,12/1/2016,600,1
8204,3114,12/1/2016,600,1
8205,2329,12/1/2016,600,1
8206,2232,12/1/2016,600,1
8207,3650,12/1/2016,600,1
8208,5008,12/1/2016,500,1
8209,5013,12/1/2016,600,1
8210,772,12/1/2016,600,1
8211,673,12/1/2016,600,1
8212,2301,12/1/2016,600,1
8213,3296,12/1/2016,600,1
8214,911,12/1/2016,600,1
8215,2110,12/1/2016,600,1
8216,3827,12/1/2016,600,1
8217,4348,12/1/2016,600,1
8218,3606,12/3/2016,600,1
8219,1163,12/3/2016,600,1
8220,4399,12/3/2016,600,1
8221,257,12/3/2016,600,1
8222,767,12/3/2016,2200,1
8223,4623,12/3/2016,600,1
8224,465,12/3/2016,600,1
8225,4993,12/3/2016,600,1
8226,480,12/3/2016,1200,1
8227,4624,12/3/2016,600,1
8228,490,12/3/2016,600,1
8229,2433,12/3/2016,500,1
8230,1531,12/3/2016,600,1
8231,731,12/3/2016,500,1
8232,2475,12/3/2016,600,1
8233,469,12/3/2016,600,1
8234,4422,12/3/2016,1200,1
8235,5038,12/3/2016,600,1
8236,5039,12/3/2016,600,1
8237,719,12/3/2016,500,1
8238,599,12/3/2016,600,1
8239,520,12/3/2016,600,1
8240,3798,12/3/2016,600,1
8241,3792,12/3/2016,600,1
8242,4460,12/3/2016,600,1
8243,2302,12/3/2016,600,1
8244,2752,12/3/2016,600,1
8245,630,12/3/2016,600,1
8246,2000,12/3/2016,600,1
8247,533,12/3/2016,600,1
8248,3918,12/3/2016,600,1
8249,3414,12/3/2016,600,1
8250,952,12/3/2016,1200,1
8251,4638,12/3/2016,600,1
8252,3532,12/3/2016,600,1
8253,2557,12/3/2016,1200,1
8254,86,12/3/2016,1200,1
8255,2196,12/4/2016,600,1
8256,928,12/4/2016,600,1
8257,1940,12/4/2016,600,1
8258,853,12/4/2016,600,1
8259,909,12/4/2016,600,1
8260,4393,12/4/2016,600,1
8261,4645,12/4/2016,600,1
8262,3389,12/4/2016,1200,1
8263,3533,12/4/2016,1200,1
8264,4221,12/4/2016,600,1
8265,592,12/4/2016,600,1
8266,1001,12/4/2016,500,1
8267,3660,12/4/2016,600,1
8268,3148,12/4/2016,600,1
8269,4709,12/4/2016,600,1
8270,3484,12/4/2016,600,1
8271,251,12/4/2016,600,1
8272,2855,12/4/2016,600,1
8273,4705,12/4/2016,1200,1
8274,2425,12/4/2016,600,1
8275,1782,12/4/2016,500,1
8276,3288,12/5/2016,1200,1
8277,3428,12/4/2016,600,1
8278,4018,12/4/2016,600,1
8279,1876,12/5/2016,600,1
8280,799,12/5/2016,600,1
8281,5103,12/5/2016,1200,1
8282,1447,12/5/2016,600,1
8283,353,12/5/2016,600,1
8284,3204,12/5/2016,600,1
8285,3589,12/5/2016,1200,1
8286,3668,12/5/2016,1200,1
8287,5116,12/5/2016,2000,1
8288,640,12/5/2016,500,1
8289,940,12/5/2016,600,1
8290,4578,12/5/2016,600,1
8291,3871,12/5/2016,1200,1
8292,793,12/5/2016,600,1
8293,3882,12/5/2016,600,1
8294,808,12/5/2016,600,1
8295,3689,12/5/2016,600,1
8296,3690,12/5/2016,600,1
8297,4991,12/5/2016,600,1
8298,1644,12/5/2016,600,1
8299,4184,12/5/2016,600,1
8300,3418,12/5/2016,600,1
8301,4404,12/5/2016,600,1
8302,4796,12/5/2016,600,1
8303,525,12/6/2016,600,1
8304,491,12/6/2016,1200,1
8305,4023,12/6/2016,600,1
8306,407,12/6/2016,1200,1
8307,121,12/6/2016,600,1
8308,4637,12/6/2016,600,1
8309,5077,12/6/2016,1200,1
8310,3826,12/6/2016,600,1
8311,2153,12/6/2016,1200,1
8312,5055,12/6/2016,600,1
8313,5015,12/6/2016,600,1
8314,4506,12/6/2016,600,1
8315,4505,12/6/2016,600,1
8316,4972,12/6/2016,600,1
8317,4760,12/6/2016,600,1
8318,55,12/6/2016,600,1
8319,2533,12/6/2016,600,1
8320,56,12/6/2016,600,1
8321,2773,12/6/2016,600,1
8322,1078,12/6/2016,600,1
8323,2968,12/6/2016,600,1
8324,2481,12/6/2016,600,1
8325,1303,12/6/2016,600,1
8326,697,12/6/2016,600,1
8327,3751,12/6/2016,600,1
8328,276,12/6/2016,600,1
8329,4522,12/6/2016,600,1
8330,3146,12/7/2016,600,1
8331,1878,12/6/2016,600,1
8332,787,12/7/2016,600,1
8333,3430,12/7/2016,600,1
8334,3007,12/7/2016,1200,1
8335,982,12/7/2016,1200,1
8336,3695,12/7/2016,1200,1
8337,4831,12/7/2016,600,1
8338,4371,12/7/2016,600,1
8339,441,12/7/2016,600,1
8340,5051,12/7/2016,600,1
8341,667,12/7/2016,600,1
8342,2787,12/7/2016,600,1
8343,451,12/7/2016,600,1
8344,4345,12/7/2016,600,1
8345,1736,12/7/2016,400,1
8346,2331,12/7/2016,600,1
8347,3927,12/7/2016,600,1
8348,5062,12/7/2016,600,1
8349,194,12/7/2016,600,1
8350,5001,12/7/2016,600,1
8351,3667,12/7/2016,600,1
8352,3180,12/7/2016,600,1
8353,5073,12/7/2016,600,1
8354,5072,12/7/2016,600,1
8355,2521,12/7/2016,600,1
8356,4569,12/7/2016,600,1
8357,749,12/7/2016,600,1
8358,4779,12/7/2016,600,1
8359,2570,12/8/2016,600,1
8360,30,12/8/2016,600,1
8361,4649,12/8/2016,600,1
8362,5065,12/8/2016,1200,1
8363,98,12/8/2016,1200,1
8364,4504,12/8/2016,600,1
8365,4825,12/8/2016,600,1
8366,690,12/8/2016,600,1
8367,3980,12/8/2016,600,1
8368,373,12/8/2016,600,1
8369,479,12/8/2016,600,1
8370,3351,12/8/2016,600,1
8371,4914,12/8/2016,600,1
8372,5092,12/8/2016,600,1
8373,4181,12/8/2016,500,1
8374,3816,12/8/2016,600,1
8375,5084,12/10/2016,1200,1
8376,5083,12/10/2016,600,1
8377,971,12/10/2016,400,1
8378,1816,12/10/2016,600,1
8379,1675,12/10/2016,600,1
8380,5080,12/10/2016,1200,1
8381,4791,12/10/2016,600,1
8382,34,12/10/2016,600,1
8383,379,12/10/2016,600,1
8384,2942,12/10/2016,1200,1
8385,3637,12/10/2016,600,1
8386,397,12/10/2016,500,1
8387,4487,12/10/2016,1200,1
8388,4734,12/10/2016,600,1
8389,273,12/10/2016,600,1
8390,1758,12/10/2016,600,1
8391,4768,12/10/2016,600,1
8392,4103,12/10/2016,600,1
8393,523,12/10/2016,600,1
8394,4758,12/11/2016,1200,1
8395,5067,12/11/2016,1200,1
8396,5068,12/11/2016,1200,1
8397,5034,12/11/2016,1200,1
8398,5021,12/11/2016,1200,1
8399,4518,12/11/2016,1200,1
8400,543,12/11/2016,1200,1
8401,718,12/11/2016,600,1
8402,558,12/11/2016,600,1
8403,1416,12/11/2016,600,1
8404,3350,12/11/2016,1200,1
8405,4407,12/11/2016,1200,1
8406,4755,12/13/2016,500,1
8407,103,12/13/2016,1200,1
8409,2483,12/13/2016,600,1
8410,4980,12/13/2016,200,1
8411,3956,12/13/2016,600,1
8412,5078,12/13/2016,1200,1
8413,3448,12/13/2016,600,1
8414,406,12/13/2016,400,1
8415,352,12/13/2016,600,1
8416,4817,12/13/2016,600,1
8417,470,12/13/2016,600,1
8418,1010,12/13/2016,1200,1
8419,4792,12/13/2016,1200,1
8420,460,12/13/2016,600,1
8421,390,12/13/2016,1200,1
8422,1661,12/13/2016,600,1
8423,2053,12/13/2016,600,1
8424,1290,12/13/2016,600,1
8425,388,12/13/2016,600,1
8426,389,12/13/2016,600,1
8427,2009,12/11/2016,600,1
8428,425,12/13/2016,600,1
8429,790,12/13/2016,1200,1
8430,4722,12/13/2016,600,1
8431,275,12/13/2016,600,1
8432,1718,12/13/2016,600,1
8433,481,12/13/2016,600,1
8434,2978,12/14/2016,600,1
8435,4745,12/14/2016,600,1
8436,70,12/14/2016,1200,1
8437,798,12/14/2016,1200,1
8438,5081,12/14/2016,600,1
8439,1081,12/14/2016,600,1
8440,4805,12/14/2016,600,1
8441,4283,12/14/2016,600,1
8442,562,12/14/2016,600,1
8443,5118,12/14/2016,600,1
8444,1399,12/14/2016,600,1
8445,745,12/14/2016,600,1
8446,785,12/14/2016,600,1
8447,4903,12/14/2016,600,1
8448,4910,12/14/2016,600,1
8449,3657,12/14/2016,600,1
8450,173,12/14/2016,500,1
8451,3619,12/14/2016,1200,1
8452,5143,12/14/2016,600,1
8453,486,12/14/2016,600,1
8454,4847,12/14/2016,600,1
8455,1881,12/14/2016,600,1
8456,2048,12/14/2016,600,1
8457,4782,12/15/2016,600,1
8458,4442,12/15/2016,1200,1
8459,81,12/15/2016,1200,1
8460,2407,12/15/2016,2200,1
8461,1251,12/15/2016,600,1
8462,1746,12/15/2016,600,1
8463,2183,12/15/2016,1200,1
8464,4642,12/15/2016,600,1
8465,4909,12/15/2016,600,1
8466,2072,12/15/2016,600,1
8467,3203,12/15/2016,600,1
8468,3994,12/15/2016,1200,1
8469,459,12/15/2016,600,1
8470,5009,12/15/2016,1200,1
8471,5093,12/15/2016,600,1
8472,986,12/17/2016,1200,1
8473,4265,12/17/2016,600,1
8474,4288,12/17/2016,600,1
8475,1090,12/17/2016,1200,1
8476,68,12/17/2016,1200,1
8477,4029,12/17/2016,1200,1
8478,545,12/17/2016,600,1
8479,544,12/17/2016,600,1
8480,2124,12/17/2016,600,1
8481,4810,12/17/2016,600,1
8482,617,12/17/2016,600,1
8483,1739,12/17/2016,600,1
8484,3392,12/17/2016,600,1
8485,3776,12/17/2016,600,1
8486,5147,12/17/2016,600,1
8487,5146,12/17/2016,600,1
8488,5130,12/17/2016,600,1
8489,5098,12/8/2016,600,1
8490,591,12/17/2016,600,1
8491,1888,12/17/2016,600,1
8492,2224,12/17/2016,600,1
8493,254,12/17/2016,600,1
8494,3959,12/17/2016,600,1
8495,5123,12/17/2016,600,1
8496,3828,12/17/2016,1200,1
8497,482,12/17/2016,500,1
8498,4886,12/18/2016,2200,1
8499,264,12/17/2016,600,1
8500,5117,12/17/2016,600,1
8501,5158,12/17/2016,1200,1
8502,4647,12/17/2016,600,1
8503,5012,12/18/2016,600,1
8504,4036,12/18/2016,1200,1
8505,799,12/18/2016,600,1
8506,2565,11/21/2016,600,1
8507,4661,12/18/2016,600,1
8508,464,12/18/2016,1200,1
8509,5074,12/18/2016,600,1
8510,4645,12/18/2016,600,1
8511,3085,12/18/2016,600,1
8512,4606,12/18/2016,1200,1
8513,2542,12/18/2016,600,1
8514,4844,12/18/2016,1200,1
8515,499,12/18/2016,600,1
8516,250,12/18/2016,600,1
8517,1948,12/18/2016,600,1
8518,4864,12/19/2016,600,1
8519,1723,12/19/2016,1200,1
8520,2147,12/18/2016,600,1
8521,525,12/18/2016,600,1
8522,5082,12/19/2016,600,1
8523,798,12/18/2016,600,1
8524,4763,12/19/2016,600,1
8525,240,12/19/2016,600,1
8526,4310,12/19/2016,600,1
8527,2731,12/19/2016,600,1
8528,4381,12/19/2016,1200,1
8529,1768,12/19/2016,500,1
8530,5151,12/19/2016,600,1
8531,5152,12/19/2016,600,1
8532,4662,12/19/2016,1200,1
8533,778,12/19/2016,600,1
8534,374,12/19/2016,600,1
8535,4194,12/19/2016,600,1
8536,4668,12/19/2016,600,1
8537,3469,12/19/2016,600,1
8538,4688,12/19/2016,600,1
8539,5070,12/19/2016,600,1
8540,5087,12/19/2016,600,1
8541,2721,12/19/2016,1200,1
8542,4055,12/19/2016,600,1
8543,2341,12/19/2016,1200,1
8544,238,12/19/2016,600,1
8545,2019,12/19/2016,600,1
8546,1063,12/19/2016,1200,1
8547,88,12/19/2016,1200,1
8548,106,12/19/2016,1200,1
8549,107,12/19/2016,1200,1
8550,2789,12/20/2016,600,1
8551,2311,12/20/2016,600,1
8552,4708,12/20/2016,600,1
8553,4178,12/20/2016,600,1
8554,5132,12/20/2016,600,1
8555,3734,12/20/2016,600,1
8556,4910,12/20/2016,600,1
8557,3638,12/20/2016,600,1
8558,22,12/20/2016,600,1
8559,23,12/20/2016,600,1
8560,3137,12/20/2016,600,1
8561,3136,12/20/2016,1200,1
8562,3450,12/20/2016,600,1
8563,4887,12/20/2016,600,1
8564,1646,12/20/2016,1200,1
8565,3909,12/21/2016,600,1
8566,2207,12/21/2016,1200,1
8567,2950,12/21/2016,600,1
8568,4908,12/21/2016,600,1
8569,2115,12/21/2016,600,1
8570,826,12/21/2016,600,1
8571,1373,12/21/2016,1200,1
8572,3724,12/21/2016,600,1
8573,2251,12/21/2016,600,1
8574,4551,12/21/2016,600,1
8575,4925,12/22/2016,1200,1
8576,2565,12/22/2016,600,1
8577,4892,12/22/2016,600,1
8578,15,12/22/2016,600,1
8579,3576,12/22/2016,600,1
8580,2126,12/24/2016,600,1
8581,4480,12/24/2016,1200,1
8582,4965,12/24/2016,600,1
8583,3495,12/24/2016,600,1
8584,4187,12/24/2016,600,1
8585,905,12/24/2016,600,1
8586,4656,12/24/2016,600,1
8587,719,12/24/2016,600,1
8588,4297,12/24/2016,600,1
8589,3516,12/24/2016,600,1
8590,1486,12/24/2016,600,1
8591,3790,12/24/2016,600,1
8592,2503,12/24/2016,600,1
8593,1299,12/24/2016,600,1
8594,575,12/24/2016,1200,1
8595,3055,12/24/2016,1200,1
8596,2335,12/24/2016,600,1
8597,754,12/24/2016,600,1
8598,546,12/24/2016,500,1
8599,2841,12/24/2016,600,1
8600,3270,12/24/2016,1200,1
8601,461,12/25/2016,600,1
8602,4919,12/25/2016,600,1
8603,1027,12/25/2016,600,1
8604,5197,12/25/2016,2400,1
8605,1748,12/25/2016,5600,1
8606,412,12/25/2016,600,1
8607,2122,12/25/2016,600,1
8608,4940,12/25/2016,600,1
8609,487,12/25/2016,600,1
8610,4858,12/25/2016,600,1
8611,5183,12/25/2016,600,1
8612,1589,12/25/2016,500,1
8613,2590,12/25/2016,600,1
8614,1935,12/26/2016,600,1
8615,950,12/26/2016,600,1
8616,2457,12/26/2016,600,1
8617,512,12/26/2016,600,1
8618,4766,12/26/2016,600,1
8619,1357,12/26/2016,1200,1
8620,4629,12/26/2016,1200,1
8621,4834,12/26/2016,600,1
8622,4833,12/26/2016,600,1
8623,4582,12/26/2016,1200,1
8624,5167,12/26/2016,600,1
8625,2861,12/26/2016,600,1
8626,2990,12/27/2016,600,1
8627,3263,12/27/2016,600,1
8628,2904,12/27/2016,600,1
8629,637,12/26/2016,600,1
8630,2197,12/27/2016,600,1
8631,372,12/27/2016,600,1
8632,4532,12/27/2016,600,1
8633,2976,12/27/2016,600,1
8634,3483,12/27/2016,1200,1
8635,4543,12/27/2016,500,1
8636,774,12/27/2016,500,1
8637,5163,12/27/2016,600,1
8638,4291,12/27/2016,600,1
8639,3827,12/27/2016,600,1
8640,1601,12/27/2016,600,1
8641,5173,12/27/2016,600,1
8642,1408,12/27/2016,600,1
8643,1594,12/27/2016,600,1
8644,1274,12/28/2016,600,1
8645,4973,12/28/2016,600,1
8646,4114,12/28/2016,600,1
8647,1216,12/28/2016,500,1
8648,1052,12/28/2016,1200,1
8649,1994,12/28/2016,600,1
8650,1804,12/28/2016,600,1
8651,2312,12/28/2016,1200,1
8652,1427,12/29/2016,1200,1
8653,3408,12/29/2016,600,1
8654,3886,12/29/2016,1200,1
8655,582,12/27/2016,600,1
8656,1893,12/29/2016,600,1
8657,410,12/29/2016,500,1
8658,4944,12/29/2016,600,1
8659,4970,12/29/2016,600,1
8660,4354,12/29/2016,600,1
8661,518,12/29/2016,1200,1
8662,3374,12/29/2016,600,1
8663,3423,12/29/2016,600,1
8664,3147,12/29/2016,500,1
8665,4158,12/29/2016,600,1
8666,4231,12/29/2016,600,1
8667,658,12/29/2016,600,1
8668,1594,12/31/2016,1200,1
8669,4945,12/31/2016,600,1
8670,519,12/31/2016,1200,1
8671,4221,12/31/2016,600,1
8672,4581,12/31/2016,600,1
8673,2829,12/31/2016,600,1
8674,807,12/31/2016,600,1
8675,1346,1/1/2017,600,1
8676,86,1/1/2017,1200,1
8677,4512,1/1/2017,1200,1
8678,4196,1/1/2017,600,1
8679,4634,1/1/2017,600,1
8680,465,1/1/2017,600,1
8681,3458,1/1/2017,600,1
8682,241,1/1/2017,600,1
8683,3362,1/1/2017,600,1
8684,4460,1/1/2017,600,1
8685,1001,1/1/2017,600,1
8686,808,1/1/2017,600,1
8687,904,1/1/2017,600,1
8688,3414,1/1/2017,600,1
8689,4851,1/1/2017,600,1
8690,39,1/1/2017,600,1
8691,3617,12/29/2016,600,1
8692,5015,1/1/2017,600,1
8693,4955,1/2/2017,1200,1
8694,2633,1/2/2017,2200,1
8695,1100,1/2/2017,1200,1
8696,3587,1/2/2017,600,1
8697,1697,1/2/2017,1200,1
8698,474,1/2/2017,600,1
8699,4504,1/2/2017,600,1
8700,5008,1/2/2017,600,1
8701,1772,1/2/2017,600,1
8702,766,1/2/2017,600,1
8703,4854,1/2/2017,600,1
8704,4905,1/2/2017,600,1
8705,258,1/2/2017,600,1
8706,4591,1/2/2017,1200,1
8707,1509,1/2/2017,1200,1
8708,1323,1/2/2017,1200,1
8709,5184,1/2/2017,600,1
8710,251,1/2/2017,600,1
8711,27,1/2/2017,400,1
8712,44,1/2/2017,600,1
8713,3816,1/2/2017,600,1
8714,4399,1/2/2017,600,1
8715,4015,1/2/2017,600,1
8716,1785,1/3/2017,600,1
8717,3518,1/3/2017,1200,1
8718,5205,1/3/2017,600,1
8719,1091,1/3/2017,600,1
8720,2352,1/3/2017,600,1
8721,3709,1/3/2017,600,1
8722,3708,1/3/2017,600,1
8723,1703,1/3/2017,600,1
8724,1704,1/3/2017,600,1
8725,3927,1/3/2017,600,1
8726,2581,1/3/2017,600,1
8727,822,1/3/2017,500,1
8728,837,1/3/2017,600,1
8729,1675,1/4/2017,600,1
8730,5174,1/4/2017,1200,1
8731,1744,1/3/2017,600,1
8732,613,1/4/2017,600,1
8733,5202,1/4/2017,600,1
8734,4519,1/4/2017,1200,1
8735,2070,1/4/2017,600,1
8736,2252,1/4/2017,600,1
8737,253,1/4/2017,600,1
8738,4866,1/4/2017,600,1
8739,469,1/4/2017,600,1
8740,3180,1/4/2017,600,1
8741,4422,1/4/2017,1200,1
8742,180,1/4/2017,600,1
8743,3918,1/4/2017,600,1
8744,772,1/4/2017,600,1
8745,5154,1/4/2017,600,1
8746,1266,1/4/2017,600,1
8747,2726,1/4/2017,600,1
8748,5052,1/4/2017,600,1
8749,3660,1/4/2017,600,1
8750,581,1/4/2017,600,1
8751,1583,1/5/2017,600,1
8752,3668,1/5/2017,1200,1
8753,451,1/5/2017,600,1
8754,5204,1/5/2017,600,1
8755,3792,1/5/2017,600,1
8756,2830,1/5/2017,600,1
8757,3657,1/5/2017,600,1
8758,5062,1/5/2017,600,1
8759,4404,1/5/2017,600,1
8760,2301,1/5/2017,600,1
8761,121,1/7/2017,600,1
8762,4831,1/7/2017,600,1
8763,5055,1/7/2017,600,1
8764,5103,1/7/2017,1200,1
8765,2329,1/7/2017,600,1
8766,748,1/7/2017,600,1
8767,1447,1/7/2017,600,1
8768,3595,1/7/2017,600,1
8769,2733,1/7/2017,600,1
8770,4505,1/7/2017,600,1
8771,3235,1/7/2017,1200,1
8772,3204,1/7/2017,600,1
8773,508,1/7/2017,500,1
8774,1753,1/7/2017,600,1
8775,33,1/7/2017,600,1
8776,333,1/7/2017,600,1
8777,630,1/7/2017,600,1
8778,952,1/7/2017,1200,1
8779,3286,1/7/2017,600,1
8780,971,1/7/2017,400,1
8781,2752,1/7/2017,600,1
8782,491,1/5/2017,1200,1
8783,1416,1/7/2017,600,1
8784,4023,1/7/2017,600,1
8785,592,1/8/2017,600,1
8786,226,1/8/2017,600,1
8787,2787,1/8/2017,600,1
8788,2154,1/8/2017,600,1
8789,2232,1/8/2017,600,1
8790,4644,1/8/2017,1200,1
8791,353,1/8/2017,600,1
8792,4927,1/8/2017,600,1
8793,4791,1/8/2017,600,1
8794,558,1/8/2017,600,1
8795,231,1/8/2017,600,1
8796,1039,1/8/2017,600,1
8797,1440,1/8/2017,1200,1
8798,4722,1/8/2017,600,1
8799,4348,1/8/2017,600,1
8800,1380,1/8/2017,600,1
8801,56,1/8/2017,600,1
8802,2533,1/8/2017,600,1
8803,55,1/8/2017,600,1
8804,448,1/8/2017,600,1
8805,5203,1/8/2017,600,1
8806,4991,1/8/2017,600,1
8807,773,1/8/2017,600,1
8808,2403,1/8/2017,600,1
8809,5130,1/8/2017,600,1
8810,3418,1/8/2017,600,1
8811,860,1/8/2017,600,1
8812,3007,1/8/2017,1200,1
8813,4760,1/9/2017,600,1
8814,5068,1/9/2017,1200,1
8815,5066,1/9/2017,1200,1
8816,5034,1/9/2017,1200,1
8817,3388,1/9/2017,1200,1
8818,1722,1/9/2017,600,1
8819,4283,1/8/2017,600,1
8820,5227,1/9/2017,600,1
8821,5228,1/9/2017,600,1
8822,718,1/9/2017,600,1
8823,620,1/9/2017,250,1
8824,3261,1/9/2017,600,1
8825,3798,1/9/2017,600,1
